,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist
,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer
,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,4.1700000,0.0016260,0.6754897,0.0088016,-0.7373151,-10.3531819,0.5096298,3.1695399,0.1178073,-0.3171775,0.0152549,46.3044579,-0.4028443,-10.3414482,4.1700000,0.6186950,0.3671774,0.2738916,-0.6382638,0.8580511,4.7623084,12.7942886,0.9914986,-0.6122346,0.1209615,37.0897841,5.1916233,-31.1446019,4.1700000,0.6177990,-0.0069494,0.7413432,0.2620808,-4.9361281,6.5036199,-1.4117203,-0.2091280,-0.0451714,0.3450554,39.3254944,-19.2837623,10.3393676,4.1700000,0.3560980,0.5736494,0.1755328,-0.7164557,-8.6695735,1.5327347,0.3028022,-2.1606405,-1.8362204,0.2896039,44.5911901,-2.3544857,-17.9977801,4.1700000,0.2983784,0.5133486,0.3280250,-0.7347402,-9.5461722,0.6897293,2.3193895,-0.3097644,-0.0582214,0.0395138,44.3799937,2.6001867,-21.6132164,4.1700000,0.1081591,-0.5541855,0.0002729,0.8253363,-10.6035944,-1.7710868,2.4824914,0.1321016,0.0861226,0.0806056,42.9168419,1.0284493,-28.9086442,4.1700000,0.7771225,0.3047334,0.1280998,-0.5355452,-5.4900867,3.4791100,7.5302661,0.0002561,0.0021085,-0.0078423,25.6233387,-7.4343085,-33.3262100,4.1700000,-0.0635209,-0.6245269,-0.1439332,0.7649931,-9.6943762,-2.4828821,-0.2398999,-0.4227731,0.0215115,-0.4350798,36.4335783,10.5814845,-17.7462733,4.1700000,-0.0754671,-0.7633335,-0.0710400,0.6376363,-9.3828867,0.1223255,-3.6329273,-0.8663833,0.1233115,0.3956160,42.4939690,-0.3673109,2.5036065,4.1700000,-0.3874511,-0.4990266,-0.4083559,0.6588624,-11.0072300,-0.9838776,2.6341038,0.4943439,0.0637710,-0.4670934,41.7329318,9.6767594,-11.7068996
1,4.1800000,0.0011872,0.6743455,0.0081941,-0.7383695,-10.4609257,0.4895988,3.1071937,0.1597075,-0.2995667,0.0062526,46.3148880,-0.4028443,-10.4391160,4.1800000,0.6197550,0.3655572,0.2675774,-0.6408386,3.0262495,4.0061621,10.6822297,0.6702630,-1.2377324,0.1921179,36.6784275,4.9843144,-31.7408080,4.1800000,0.6192491,-0.0088866,0.7396229,0.2634569,-4.1808189,5.9369736,-1.2420291,-0.5419203,-0.3320801,-0.1953671,39.6215791,-19.2996080,10.0577139,4.1800000,0.3650351,0.5636560,0.1820365,-0.7182646,-8.2230902,-0.0346544,-0.5592236,-2.6296871,-1.4923875,0.0478829,44.2900735,-2.0233429,-18.7058089,4.1800000,0.2993951,0.5131665,0.3287302,-0.7341384,-9.6560510,0.5615552,2.4902931,-0.2665100,0.0144128,0.1180223,44.3861375,2.6001672,-21.5094574,4.1800000,0.1083829,-0.5545997,0.0009600,0.8250282,-10.1723498,-0.8967925,2.4683675,0.1333155,0.1148302,0.0260949,42.8739145,0.9033478,-28.8812022,4.1800000,0.7771281,0.3045782,0.1281329,-0.5356174,-5.5560703,3.2819310,7.5971799,-0.0257983,-0.0150355,-0.0169554,25.5516381,-7.3626072,-33.3979120,4.1800000,-0.0631946,-0.6240746,-0.1467558,0.7648530,-9.6438484,-2.8925270,0.0288710,-0.3994350,-0.0099786,-0.4141146,36.3503526,10.8295676,-17.6885281,4.1800000,-0.0792979,-0.7635858,-0.0721856,0.6367400,-9.5171682,-0.2029196,-3.7739933,-0.7399824,0.1348963,0.3297937,42.5376484,-0.5648076,2.6511845,4.1800000,-0.3842217,-0.4993609,-0.4071344,0.6612518,-11.2716127,-0.9040901,2.2708506,0.6919752,-0.0245725,-0.4637060,41.6638680,9.8046344,-11.8331533
2,4.1900000,0.0005279,0.6732158,0.0074580,-0.7394083,-10.3321890,0.7282033,3.1115853,0.2083869,-0.2950367,-0.0089719,46.2276483,-0.4028443,-10.6240150,4.1900000,0.6219434,0.3623703,0.2605447,-0.6434210,5.7138727,3.7999790,8.3067838,0.4860350,-1.5885845,0.3045430,36.2753667,4.7887788,-32.4229017,4.1900000,0.6219258,-0.0126795,0.7372981,0.2635130,-3.8140811,4.9802298,-1.1639515,-0.6061867,-0.4882760,-0.6990857,39.6814339,-19.0102959,9.6594254,4.1900000,0.3737115,0.5542032,0.1901473,-0.7190567,-8.2150211,-0.8787914,-0.9972179,-2.8288419,-1.1731339,-0.0767898,44.1961329,-1.6327060,-19.2695246,4.1900000,0.3003563,0.5135186,0.3289778,-0.7333883,-9.6438594,0.3906662,2.6733920,-0.1714555,0.0843734,0.2007990,44.3982939,2.6001916,-21.3568800,4.1900000,0.1087838,-0.5551634,0.0013436,0.8245956,-9.9041952,-0.4581396,2.3546752,0.0996666,0.1467059,-0.0395276,42.8859618,0.9384528,-28.8735424,4.1900000,0.7771788,0.3043262,0.1281656,-0.5356792,-5.5608580,3.1926216,7.6027390,-0.0438079,-0.0260009,-0.0129528,25.5346429,-7.3366494,-33.2804660,4.1900000,-0.0625902,-0.6234755,-0.1490436,0.7649489,-9.7985504,-2.8156131,0.1347404,-0.2777996,-0.0604879,-0.3972501,36.2876199,10.9777568,-17.7284507,4.1900000,-0.0822332,-0.7639071,-0.0731681,0.6358696,-9.4143202,-0.2436012,-3.9012224,-0.5809639,0.1501107,0.2412972,42.5357384,-0.6581060,2.6967424,4.1900000,-0.3807341,-0.4997835,-0.4051505,0.6641619,-11.3485685,-0.8595770,1.8794714,0.8677889,-0.1024943,-0.4545353,41.6638680,9.8944029,-11.9574541
3,4.2000000,-0.0003521,0.6721787,0.0067765,-0.7403578,-9.9445269,0.8658968,3.3200598,0.2298489,-0.2690486,-0.0488447,46.2172279,-0.4028443,-10.7320857,4.2000000,0.6251853,0.3585533,0.2532647,-0.6453215,7.0328462,4.2401368,6.7416678,0.3275309,-1.7059530,0.5100906,35.7646118,4.4855491,-33.3103477,4.2000000,0.6253731,-0.0182668,0.7347972,0.2620074,-3.7385905,3.7177403,-1.3224036,-0.6064345,-0.5252809,-1.1990557,39.9102985,-18.6074517,9.3869074,4.2000000,0.3817045,0.5455893,0.1983598,-0.7192270,-8.0399790,-1.2450843,-1.0100576,-2.7287498,-0.9498171,-0.1079750,44.1748744,-1.2420691,-19.7021167,4.2000000,0.3011777,0.5144774,0.3286037,-0.7325466,-9.5279100,0.2319651,2.8625995,-0.0374151,0.1543330,0.2899835,44.5570026,2.4537271,-21.2713980,4.2000000,0.1092973,-0.5558258,0.0013088,0.8240813,-9.7411158,-0.3042292,2.1647063,0.0410530,0.1629590,-0.1063514,42.9837878,1.0361093,-28.7484341,4.2000000,0.7772795,0.3040178,0.1281363,-0.5357153,-5.4378421,3.1323508,7.6736768,-0.0496353,-0.0413890,-0.0012697,25.5378876,-7.2739042,-33.3630050,4.2000000,-0.0615084,-0.6227309,-0.1508878,0.7652815,-9.9923356,-2.0827881,0.5391961,-0.1451211,-0.1035428,-0.4222944,36.2454699,11.1103488,-17.7811960,4.2000000,-0.0840546,-0.7643131,-0.0739865,0.6350483,-9.0472779,-0.1386077,-3.7120955,-0.3878120,0.1669660,0.1251519,42.4877287,-0.6602936,2.7488534,4.2000000,-0.3769744,-0.5003323,-0.4024575,0.6675221,-11.2581947,-0.8502017,1.6115139,1.0352403,-0.1627003,-0.4438539,41.6007405,9.9877456,-12.2401780
4,4.2100000,-0.0014995,0.6714326,0.0060639,-0.7410393,-9.5185383,0.8680283,3.4320664,0.2699547,-0.1896356,-0.0839407,46.3044666,-0.4028443,-10.7425146,4.2100000,0.6291332,0.3547397,0.2469285,-0.6460476,5.2094020,3.8764830,6.8699431,0.0960056,-1.5390577,0.6805915,35.2519012,4.1803643,-33.9137263,4.2100000,0.6297054,-0.0258604,0.7319487,0.2589468,-3.5790154,2.7551133,-0.6048524,-0.6438752,-0.5880367,-1.7360649,40.3330174,-17.9592873,9.0075988,4.2100000,0.3887063,0.5381328,0.2054774,-0.7190963,-7.5395460,-1.3900301,-0.6115640,-2.3867159,-0.7945979,-0.0621553,44.0427671,-0.8429432,-20.0370492,4.2100000,0.3017870,0.5160773,0.3275385,-0.7316470,-9.3143157,0.1404004,3.0579027,0.1169224,0.2258954,0.3765021,44.5570465,2.2584184,-21.2775040,4.2100000,0.1098758,-0.5564638,0.0008613,0.8235743,-9.5131619,-0.3509802,2.0454987,-0.0191980,0.1490873,-0.1627628,42.9212303,1.1337713,-28.7089415,4.2100000,0.7774077,0.3036762,0.1280609,-0.5357410,-5.2343383,3.1128879,7.6490936,-0.0517715,-0.0522045,0.0052733,25.4661830,-7.3856424,-33.4206258,4.2100000,-0.0599375,-0.6217320,-0.1523315,0.7659321,-9.8342548,-1.0761754,0.9920224,-0.0163854,-0.1721931,-0.4589071,36.1949501,11.2984502,-17.7789694,4.2100000,-0.0845215,-0.7649491,-0.0744402,0.6341669,-8.8628485,0.1573779,-3.2916237,-0.1314523,0.2192617,0.0133313,42.4880022,-0.7080294,2.8880080,4.2100000,-0.3729475,-0.5010742,-0.3990674,0.6712526,-10.9933431,-0.8150639,1.4276607,1.1994224,-0.2050605,-0.4221252,41.5740985,10.1406409,-12.4414342
5,4.2200000,-0.0028091,0.6710503,0.0053223,-0.7413874,-9.1021789,0.8340110,3.1262464,0.2955059,-0.0908244,-0.1038091,46.2276483,-0.4791784,-10.8297535,4.2200000,0.6336638,0.3511051,0.2415823,-0.6456263,1.2911429,3.2462612,8.8990973,-0.1074749,-1.3387593,0.8388866,34.6432689,3.8751792,-34.4999002,4.2200000,0.6350184,-0.0353023,0.7285590,0.2543761,-2.9271400,2.6774253,0.2351146,-0.6785986,-0.6962444,-2.2504592,40.8216069,-17.1581395,8.6419628,4.2200000,0.3945984,0.5320025,0.2112998,-0.7187613,-7.0215029,-1.6452625,-0.1545579,-1.9863446,-0.6368436,-0.0119462,43.9832726,-0.6523245,-20.2743218,4.2200000,0.3021499,0.5182744,0.3258014,-0.7307192,-9.0152496,0.0854640,3.2776298,0.2739412,0.2915894,0.4507413,44.6241047,2.0081941,-21.0822834,4.2200000,0.1104579,-0.5570170,0.0001106,0.8231228,-9.1616463,-0.5287368,2.0317709,-0.0668436,0.1223358,-0.1958887,42.9563293,1.1963255,-28.6385689,4.2200000,0.7775321,0.3033261,0.1279762,-0.5357791,-4.9608133,3.4355764,7.4951735,-0.0515549,-0.0552599,0.0032716,25.5029734,-7.3626000,-33.4238701,4.2200000,-0.0583110,-0.6205029,-0.1538108,0.7667583,-9.5734557,-0.5094141,1.2883711,-0.0122486,-0.2271179,-0.4810018,36.1101230,11.4887707,-17.8560449,4.2200000,-0.0838650,-0.7658434,-0.0743959,0.6331791,-9.0432738,0.6969646,-3.1443633,0.1063576,0.2765828,-0.0472856,42.4939690,-0.7080294,2.9797002,4.2200000,-0.3687135,-0.5020836,-0.3949987,0.6752322,-10.5532712,-0.6987908,1.2725388,1.3511113,-0.2282589,-0.3791634,41.5152875,10.2053890,-12.6022202
6,4.2300000,-0.0041013,0.6709186,0.0046930,-0.7415048,-8.7525571,0.7646742,2.8703757,0.2760672,-0.0228605,-0.1162426,46.3044677,-0.4119620,-10.7529348,4.2300000,0.6391713,0.3469240,0.2355968,-0.6446688,-1.1533018,2.3716738,9.4154235,-0.1887233,-1.4998990,1.0515274,34.1408098,3.7738259,-35.3856079,4.2300000,0.6409695,-0.0459695,0.7248952,0.2481367,-2.5465131,3.4854578,-0.0205084,-0.6005597,-0.7498910,-2.6753984,41.4155210,-16.1071315,8.2263250,4.2300000,0.3993259,0.5271280,0.2160537,-0.7183284,-6.5671629,-2.1191759,0.1962999,-1.6139231,-0.4809370,-0.0048742,43.9238512,-0.4188409,-20.5497598,4.2300000,0.3022763,0.5209826,0.3234415,-0.7297889,-8.6734488,0.0671377,3.4790673,0.4213493,0.3444662,0.5137647,44.9475548,1.7152103,-20.7587540,4.2300000,0.1110009,-0.5575350,-0.0007988,0.8226986,-8.7666078,-0.7454354,2.0455000,-0.0965515,0.1100192,-0.2065365,43.0188904,1.2314278,-28.6736707,4.2300000,0.7776150,0.3029364,0.1279656,-0.5358817,-4.8919252,3.1758708,7.7333607,-0.0614675,-0.0508376,-0.0166879,25.5256805,-7.2739020,-33.4866182,4.2300000,-0.0570232,-0.6191945,-0.1557935,0.7675122,-9.4213538,-0.2770357,1.2940788,-0.1345840,-0.2348058,-0.4931411,35.9475091,11.6718781,-17.9570904,4.2300000,-0.0826291,-0.7667909,-0.0738562,0.6322574,-9.0795983,1.3938042,-2.8367383,0.2597246,0.2734702,-0.0450762,42.4939690,-0.6581160,3.0773494,4.2300000,-0.3643566,-0.5033606,-0.3903533,0.6793355,-9.9580771,-0.6469924,1.1655042,1.4708327,-0.2373766,-0.3258210,41.4176299,10.2685159,-12.7975384
7,4.2400000,-0.0053491,0.6708256,0.0042143,-0.7415838,-8.3562255,0.7459541,2.9642786,0.2476831,-0.0122055,-0.1299006,46.2276483,-0.3156053,-10.8297535,4.2400000,0.6456535,0.3419071,0.2280137,-0.6436155,0.0746263,0.6894033,8.9565010,-0.1618037,-1.8511967,1.2609605,33.2446296,3.4723348,-36.1688364,4.2400000,0.6472309,-0.0574385,0.7211532,0.2402729,-3.0283637,4.3158054,-0.8909451,-0.4689297,-0.7502115,-3.0160564,42.0426397,-14.9721359,7.8606886,4.2400000,0.4028676,0.5233736,0.2199054,-0.7179271,-6.1786307,-2.5714114,0.5136924,-1.2684877,-0.3441158,-0.0342175,43.8978233,-0.1937754,-20.7106308,4.2400000,0.3021662,0.5241020,0.3205266,-0.7288864,-8.3072326,0.0793451,3.6743735,0.5516682,0.3829232,0.5623700,45.0087689,1.3734336,-20.6183104,4.2400000,0.1115012,-0.5580834,-0.0017259,0.8222575,-8.4076333,-1.1091929,2.0054452,-0.1048950,0.1165466,-0.2018452,43.0232784,1.3641947,-28.6265239,4.2400000,0.7776175,0.3026066,0.1280969,-0.5360331,-5.0296139,2.8872724,7.7564860,-0.0612357,-0.0232541,-0.0399688,25.5346433,-7.2511973,-33.4376185,4.2400000,-0.0559847,-0.6179514,-0.1582229,0.7680933,-9.4296427,-0.1691360,1.3099520,-0.2385730,-0.2060184,-0.5062482,35.8897667,11.9348461,-17.9970130,4.2400000,-0.0809983,-0.7676605,-0.0727198,0.6315445,-8.8728934,1.8576837,-1.8786570,0.3975548,0.2275420,-0.0080494,42.4440616,-0.6103702,3.1750040,4.2400000,-0.3599677,-0.5048480,-0.3853061,0.6834405,-9.3031938,-0.6548832,1.1195068,1.5441281,-0.2358129,-0.2734168,41.3199711,10.2399213,-13.0559841
