,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist
,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer
,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,17.6700000,0.3258312,-0.5528853,0.2833994,0.7126266,-1.3687963,1.2365189,-2.7793066,-1.6977365,1.0351473,0.1463155,45.1766755,-6.0447553,-13.3925918,17.6700000,-0.3731623,0.6441421,-0.6208395,-0.2457420,-14.8748271,11.3991958,31.3210601,-3.0926931,4.9447745,1.7414372,41.3312708,-16.7486257,7.6064391,17.6700000,-0.5628544,-0.5294205,-0.5154790,-0.3703921,-14.0040083,-4.1158799,1.0692721,-5.4532340,1.9084720,5.6932899,16.6332283,-33.4950448,-10.6508479,17.6700000,0.2518045,-0.7471760,0.3265153,0.5212584,-4.6236285,-0.1989917,2.9387504,-0.3899761,-4.2378813,2.1945318,37.7806894,-7.2329779,3.6070131,17.6700000,-0.6491360,0.4037143,0.4032078,-0.5030514,-14.9675056,-3.4487373,0.3026396,-3.1707287,0.1324372,6.6162816,-4.2260152,41.1884022,-26.0440885,17.6700000,0.8312824,0.0769512,0.5071514,-0.2141160,0.7543318,-4.2348811,1.6593388,-0.3832680,-0.3001803,-0.4611601,42.4631598,13.4114314,-24.9755118,17.6700000,-0.1934891,-0.1618658,0.2641912,0.9308944,-19.2853722,-8.4797935,-27.4769775,0.5032807,8.0024673,-2.5802816,6.0657329,-17.4881706,-23.1467412,17.6700000,-0.0529780,-0.6614838,0.0163508,0.7479072,-15.4367732,-6.5543867,0.5987317,-6.2102483,-0.6364649,-3.3401106,32.4254898,-4.4312374,-0.8778343,17.6700000,0.4801451,-0.2053446,0.7831916,0.3374985,-6.7538424,2.9207202,4.5262792,-3.1841677,-1.3430425,0.3466411,28.3609240,-16.0623538,20.5258204,17.6700000,0.3594763,-0.1557256,0.3977920,0.8296312,9.1636656,4.4611325,8.0707906,-0.6150382,-3.4459718,4.1698002,22.9767700,-32.5647551,-29.2476021
1,17.6800000,0.3175846,-0.5599199,0.2792405,0.7124987,-4.4926210,2.0453682,-0.6221161,-1.9618550,1.3071642,0.2778723,45.2660554,-5.6754388,-12.6841185,17.6800000,-0.3454381,0.6515030,-0.6266614,-0.2520156,-12.6939978,7.8312272,31.1872572,-3.3696601,3.7794610,2.6479671,38.9586698,-16.6875210,7.8829135,17.6800000,-0.5630398,-0.5241403,-0.4963735,-0.4023387,-12.8241551,-2.4686371,0.5618994,-5.3332177,1.6093331,5.1601475,13.7982989,-33.7687628,-11.4821397,17.6800000,0.2534542,-0.7325820,0.3277824,0.5400401,-7.2676117,-0.4596795,4.2776353,-0.1122182,-4.2742592,1.9108268,37.7880726,-7.5381631,2.6632966,17.6800000,-0.6266075,0.4221858,0.3951692,-0.5224590,-14.8674735,-5.1710549,1.3054231,-1.9208817,-0.4671073,6.9824507,-1.3484677,41.5806163,-25.2369031,17.6800000,0.8319659,0.0753039,0.5055254,-0.2158845,-1.9187644,-4.6261382,6.3417503,-0.2266565,-0.5611976,-0.3019813,42.1326837,13.3028801,-25.4506903,17.6800000,-0.1887887,-0.2185521,0.2383432,0.9272466,-47.3403679,28.6388045,32.1776500,-2.3073149,11.4962297,-4.6233253,9.4374788,-16.0086523,-23.3228691,17.6800000,-0.0586125,-0.6572858,-0.0211929,0.7510598,-25.4196814,3.7065991,-7.6272393,-6.4341320,-0.6494605,-4.2435644,32.4675827,-2.8650376,-1.5537384,17.6800000,0.4785021,-0.2089892,0.7757806,0.3542932,-2.2785838,11.0552591,9.2089626,-3.5681073,-0.9105256,0.7339046,28.5203425,-16.5391070,19.5703920,17.6800000,0.3448414,-0.1329024,0.3910689,0.8429036,7.2251348,5.5413980,7.5163853,-1.0373066,-3.4488383,4.8877482,20.5687661,-33.0507448,-30.1502292
2,17.6900000,0.3079624,-0.5671603,0.2752118,0.7125635,-8.4809031,3.1885490,0.6371029,-2.1204322,1.4008797,0.4909411,45.3546409,-5.5172422,-11.9103926,17.6900000,-0.3204004,0.6546014,-0.6329225,-0.2612463,-10.2396418,3.3354682,30.2007147,-3.2561743,2.7796296,3.2209189,36.4361460,-16.6920905,7.9438868,17.6900000,-0.5629589,-0.5182236,-0.4786715,-0.4305754,-14.7396091,-0.5464034,-0.8128666,-4.8967914,1.4516471,4.5534712,11.5506935,-33.8467330,-12.0082269,17.6900000,0.2539376,-0.7181701,0.3258863,0.5599513,-14.2792543,-3.3351114,4.6751790,-0.7066235,-4.5037287,1.6190305,37.9515916,-7.8335528,1.4657466,17.6900000,-0.6042826,0.4347765,0.3844198,-0.5459243,-14.5600301,-8.2337985,2.2722664,-0.5611124,-1.0636181,7.2348016,1.5175556,41.3954989,-25.0167561,17.6900000,0.8340747,0.0765435,0.5012934,-0.2171761,-4.4681317,-3.9627990,14.4680215,0.2938423,-1.0078705,0.1733335,41.6900430,13.0388349,-26.3807579,17.6900000,-0.1769835,-0.2576447,0.1871080,0.9312823,-74.3923566,16.8625045,76.3178621,-7.7377095,8.5174481,-6.5035441,11.9420379,-13.1802294,-23.8661015,17.6900000,-0.0564450,-0.6546548,-0.0609111,0.7513527,-46.2187271,21.3605431,-3.2604778,-5.7283974,0.0256266,-5.6628957,32.3958293,-0.4855690,-1.7644752,17.6900000,0.4747909,-0.2131354,0.7743161,0.3599742,-13.8154272,15.0027951,6.5746560,-1.4048282,0.4155207,0.0906843,28.7103701,-16.4279816,19.6663667,17.6900000,0.3270424,-0.1093097,0.3829945,0.8569772,5.6820517,7.0962552,7.4516675,-1.3587305,-3.4418522,5.5033081,18.0702582,-33.1884013,-31.3309721
3,17.7000000,0.2971011,-0.5753110,0.2721998,0.7117973,-11.5800891,4.4414060,1.6740305,-2.1254781,1.7565731,0.6833883,45.4130342,-5.4567094,-10.9157256,17.7000000,-0.3016601,0.6500849,-0.6435479,-0.2687693,-6.7012873,-0.6828761,28.9791225,-2.5574105,1.9313288,3.4110177,34.0875067,-16.6220383,8.0659637,17.7000000,-0.5621273,-0.5127390,-0.4647826,-0.4528673,-17.7568892,0.6041200,-3.0485792,-3.8738003,1.2955907,3.5945908,9.5883785,-33.7391613,-12.2186342,17.7000000,0.2522366,-0.7038768,0.3206203,0.5814953,-30.7928152,-11.4108553,3.1607078,-1.5090644,-4.7535614,1.4557930,37.9589752,-8.0508738,0.2584381,17.7000000,-0.5826785,0.4417752,0.3709076,-0.5724929,-14.8561169,-13.4421088,1.7425532,0.7199829,-1.5491835,7.3426940,4.1777054,40.9757216,-25.3849527,17.7000000,0.8379567,0.0827774,0.4933126,-0.2182183,-3.7681429,-5.3657746,16.6625237,1.2352731,-1.5890281,0.8550740,41.3183894,12.3935473,-27.3542302,17.7000000,-0.1644425,-0.2695314,0.1266639,0.9403551,-55.0565398,-11.9007869,45.7898536,-10.5692531,3.4883353,-6.2706843,13.1766079,-9.8330900,-24.6560750,17.7000000,-0.0448292,-0.6544709,-0.0920891,0.7491180,-27.1093083,1.4254096,2.2348216,-3.2092035,0.7465693,-5.9066432,32.4295915,1.6240509,-2.3458430,17.7000000,0.4715766,-0.2127138,0.7803249,0.3513708,-23.7201844,10.8233354,-14.6135980,1.6557844,1.3921410,-0.3753185,28.6517956,-15.6524794,19.6648661,17.7000000,0.3064867,-0.0850514,0.3741274,0.8711262,5.2580366,9.4288659,7.9571860,-1.5162924,-3.3940523,6.0171945,15.3579695,-33.3975274,-32.4296349
4,17.7100000,0.2853756,-0.5852705,0.2704698,0.7091300,-11.1517102,5.0916995,2.4685289,-2.0452140,2.3568687,0.7443308,45.6364149,-5.4567094,-9.6795915,17.7100000,-0.2895015,0.6428119,-0.6537937,-0.2748372,-2.5774064,-4.3629467,28.5930130,-1.3647671,1.1025269,3.2767558,31.8187700,-16.1586487,8.3022610,17.7100000,-0.5601748,-0.5099763,-0.4564565,-0.4666645,-15.8106381,3.2562027,-5.2153443,-2.1602436,0.9048921,2.4233538,7.7260167,-34.0168580,-11.8409857,17.7100000,0.2481567,-0.6897908,0.3162759,0.6021432,-39.7358773,-15.8678816,-3.6760923,-1.6883462,-4.4039303,1.8051281,38.1322926,-8.3560591,-0.9489071,17.7100000,-0.5624934,0.4431455,0.3547674,-0.6011351,-16.7162903,-22.2602493,0.8925867,1.9590890,-1.9591988,7.2376958,7.1234655,40.0966796,-26.2957170,17.7100000,0.8406851,0.0949619,0.4863331,-0.2184283,-7.9116946,-15.3549582,10.5199161,2.1238178,-1.0300774,1.5202925,41.1986246,11.2478289,-27.9948068,17.7100000,-0.1593361,-0.2628599,0.1003321,0.9462823,5.6420642,6.2808861,7.9392838,-5.0811890,-0.7658550,-2.4512693,13.1630893,-8.2810618,-24.6697851,17.7100000,-0.0339368,-0.6490562,-0.1215151,0.7502056,15.4938338,-39.5363524,0.0698654,-3.0263851,-0.4989793,-5.6955166,32.0882630,4.2073133,-2.7855488,17.7100000,0.4726323,-0.2072732,0.7821736,0.3490859,-11.1391991,-15.9568435,1.7286989,1.0563559,-0.2998530,0.5433268,29.3042030,-15.1814979,18.9927966,17.7100000,0.2837545,-0.0602651,0.3649596,0.8846785,6.0978648,13.6456814,10.1097589,-1.5271204,-3.3270598,6.3970522,12.3052569,-33.3448519,-33.5200235
5,17.7200000,0.2739522,-0.5945197,0.2676974,0.7069898,-9.8728448,3.6336410,2.3546275,-2.1444926,2.1193337,0.6498479,45.6348992,-5.3870905,-8.8356208,17.7200000,-0.2857887,0.6330042,-0.6635172,-0.2781642,0.9965709,-6.8680622,27.9146510,0.2007730,0.1809722,2.9186281,29.6453746,-15.1852616,8.7660743,17.7200000,-0.5562883,-0.5116761,-0.4538880,-0.4719286,-10.8057978,8.8834251,-4.3100921,-0.1473788,0.4387139,1.4680624,6.3409647,-34.2227216,-11.1428686,17.7200000,0.2488345,-0.6732665,0.3137456,0.6215765,-30.1396713,-6.4022678,-4.6695491,-0.6139887,-4.7407687,1.5772396,38.2287619,-8.6318587,-2.3065243,17.7200000,-0.5431872,0.4399426,0.3362700,-0.6311265,-19.6213086,-31.7267283,2.7716676,2.9343550,-2.2946069,7.1692124,9.7944554,38.5429066,-27.7762790,17.7200000,0.8410599,0.1101144,0.4833079,-0.2165792,-23.3274857,-15.7239095,6.7095018,2.2889589,0.0382044,1.9829671,41.1620071,9.8938384,-28.4509475,17.7200000,-0.1552400,-0.2691192,0.0883590,0.9463974,-16.3221788,5.1911981,2.5620469,-1.8888626,1.5508328,-1.5769676,14.0343827,-7.2936389,-24.7674438,17.7200000,-0.0192203,-0.6475808,-0.1626834,0.7441800,6.9843316,-54.7994825,-8.5182704,-4.4381245,1.1913845,-7.6516380,31.5458480,6.8782327,-2.2359826,17.7200000,0.4709747,-0.1970231,0.7828951,0.3555840,-16.7925530,-37.2457089,1.8214590,-0.0511168,-0.6843124,2.2712007,29.0112272,-15.5663625,18.8932130,17.7200000,0.2596401,-0.0351237,0.3558151,0.8970780,6.8782493,19.8160087,13.2721088,-1.4330838,-3.2693894,6.6050617,9.5221837,-33.1944920,-34.4001587
6,17.7300000,0.2647243,-0.6016788,0.2613176,0.7068357,-14.4178296,0.5201037,2.2357419,-2.3845734,1.2731540,0.1332312,45.6374388,-5.1250780,-7.9853070,17.7300000,-0.2917956,0.6205120,-0.6723160,-0.2789468,1.5531394,-4.8122499,26.2581964,1.8736779,-0.9891921,2.4705370,28.0961931,-13.8550646,9.3595310,17.7300000,-0.5517423,-0.5160587,-0.4559069,-0.4705452,-6.5500532,13.1271582,-4.4408580,1.2546892,0.0760521,0.5650972,5.1464948,-34.7075024,-10.0489394,17.7300000,0.2608540,-0.6512019,0.3120066,0.6407364,-21.4124786,-1.4595458,-1.3369969,1.3057404,-6.0653174,0.6072144,38.4436683,-8.6134587,-4.1045962,17.7300000,-0.5215238,0.4359050,0.3159731,-0.6619371,-19.7138057,-34.7220559,6.4724248,3.1042262,-2.4284004,7.6588815,11.7392993,36.9083555,-28.9958894,17.7300000,0.8419638,0.1238227,0.4800519,-0.2128733,-29.7792776,-4.0800389,6.0064953,1.8586189,-0.0668559,2.1880410,40.9106269,8.5058527,-28.9469163,17.7300000,-0.1490190,-0.2756178,0.0714672,0.9469533,-13.0290709,-13.4023633,16.4472804,-2.7067566,1.6881648,-2.2609309,14.2812852,-6.4158973,-24.8420658,17.7300000,0.0183911,-0.6443735,-0.1876511,0.7411017,25.1177367,-57.5263558,-3.8034879,1.0309124,1.2353663,-9.0297021,30.5941877,10.0283129,-2.9085234,17.7300000,0.4656603,-0.1895461,0.7870483,0.3574741,-11.0465181,-33.9257032,-11.8211559,0.5099376,0.5891232,1.7989745,28.7395722,-15.6374546,18.6979139,17.7300000,0.2349895,-0.0095343,0.3471366,0.9078465,7.6153382,26.6860361,16.7462435,-1.2110762,-3.2718122,6.6541431,6.7544781,-32.9580589,-35.0028142
7,17.7400000,0.2573510,-0.6128043,0.2540081,0.7026529,-22.4092312,-0.8508926,0.2267599,-2.2921581,2.1732666,-0.6592980,45.8730041,-4.6276922,-6.5773220,17.7400000,-0.3067064,0.6056372,-0.6786919,-0.2802001,0.2185748,0.4470974,23.4042586,2.9214553,-2.5197399,2.0183227,27.0856377,-12.1536663,9.8436678,17.7400000,-0.5476979,-0.5215432,-0.4607953,-0.4644215,-4.7682605,15.6324098,-7.3513469,2.0268532,-0.2445076,-0.2004614,4.3356304,-35.1016546,-8.7589093,17.7400000,0.2755192,-0.6282014,0.3096909,0.6584403,-20.2297937,-4.2257903,1.9099312,1.7164452,-6.1906897,0.1736479,38.8146989,-8.3009367,-5.7256139,17.7400000,-0.4948937,0.4352049,0.2959733,-0.6914309,-17.8232439,-35.0596358,7.1681153,2.2052961,-2.2099445,8.3648342,14.4529759,35.3712704,-29.6968148,17.7400000,0.8442002,0.1342982,0.4746142,-0.2098367,-33.6720686,12.4279766,5.9106441,1.4353151,-0.7101972,1.8787551,41.0584697,7.1227989,-29.6006893,17.7400000,-0.1452811,-0.2740411,0.0669992,0.9483174,-1.7792462,1.4551176,7.0154492,-0.7437049,-0.2202878,-1.0134575,14.3789443,-6.0861717,-24.8622237,17.7400000,0.0649859,-0.6323344,-0.1844410,0.7496076,19.0843666,-41.8146902,17.7992958,6.8352775,-1.1312596,-7.0183771,29.6039414,12.4478753,-4.2603237,17.7400000,0.4711154,-0.1902039,0.7876605,0.3485165,-9.2993512,-17.2092067,-1.7157163,1.6156615,-0.4444986,-1.3955036,29.5280295,-14.3705207,18.5140804,17.7400000,0.2096510,0.0181776,0.3414688,0.9160323,7.8046688,33.2109055,20.2795678,-0.3833625,-3.4595930,6.8128241,4.0500442,-32.9164636,-35.3802538
