,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,Chest,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftShank,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,LeftWrist,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,Pelvis,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightFoot,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightShank,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightThigh,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist,RightWrist
,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer,Time,Orientation,Orientation,Orientation,Orientation,Accelerometer,Accelerometer,Accelerometer,Gyroscope,Gyroscope,Gyroscope,Magnetometer,Magnetometer,Magnetometer
,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,S,S,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,19.1800000,0.4648944,0.5014422,0.5437053,-0.4866349,-14.7082257,-0.4319773,-10.3082642,0.3665930,-1.5679540,-0.3212723,45.3619856,6.0053185,-1.5437751,19.1800000,0.4160914,0.3824637,0.2090047,-0.7980642,-179.8406277,-13.4031433,19.7853448,5.0196558,-0.1356045,-3.7315936,19.5078215,-2.4465467,-43.6880852,19.1800000,0.6627942,0.3561489,0.5813133,-0.3097364,5.3330704,11.7915900,-18.2901280,4.8382267,2.8708058,3.3110650,41.7653224,7.4032457,-2.6184684,19.1800000,0.3947705,0.5639072,0.3154877,-0.6531711,1.7732230,7.0670183,23.2093255,-0.5106510,-3.7497500,0.0663763,40.7584252,1.7188146,-22.2971821,19.1800000,0.8139645,-0.2721136,0.5030501,-0.1017673,4.4952005,-51.4273160,2.5340958,-2.6168980,5.0094928,-5.9980635,31.3339377,30.5635393,-18.8572000,19.1800000,0.5545241,-0.2861046,0.2437407,0.7424538,-0.2254756,-0.7443879,4.9455220,0.1430164,0.5259133,-0.0741773,39.0148621,-3.3796343,-37.5029604,19.1800000,-0.4021294,-0.3601443,-0.1581598,0.8267850,-247.6861061,-90.1220385,14.7965838,-5.5973592,-2.2629135,-8.3325058,20.7874266,-6.7260654,-37.9309722,19.1800000,-0.2292517,0.5699677,-0.1773637,-0.7688450,-8.6733464,-1.9527852,8.4387800,-0.7003944,-1.1112624,-3.3422417,35.4623681,-10.4718184,-19.4416116,19.1800000,-0.2153649,0.6808604,-0.3011281,-0.6319564,4.7235998,2.7605151,-6.9867975,-0.9355314,0.4889607,1.2580009,39.4288443,-14.4821309,3.9868892,19.1800000,0.1047934,0.3834565,-0.1604120,-0.9034641,2.8907131,34.7329909,25.3728434,1.4713523,4.3673146,7.5929929,25.7908253,-19.2618175,-32.4531384
1,19.1900000,0.4853078,0.4775325,0.5504498,-0.4831605,-24.0430440,-0.1569982,-4.1509649,-0.1299012,-3.1612747,-0.5650262,45.5958261,6.2900830,-3.4845276,19.1900000,0.4470365,0.3644380,0.1571351,-0.8016557,0.5563489,-1.5332621,-1.5548689,4.5633412,-8.7529473,7.8424706,16.5220116,-6.2475901,-44.2240294,19.1900000,0.6456584,0.3942844,0.5848622,-0.2925770,-36.5146584,45.3803159,-46.2702868,4.0654623,6.0634580,5.4345271,41.8158857,5.0205482,-0.1972483,19.1900000,0.3958703,0.5559968,0.2982568,-0.6672310,7.6771323,4.0877954,30.0160027,2.5063302,-3.9997804,0.4474914,39.9308731,1.1674794,-23.5939617,19.1900000,0.7910675,-0.3015289,0.5151661,-0.1337777,0.8300009,-63.3797789,7.4991590,-2.9783037,5.5082465,-7.9676641,29.1051543,32.9701997,-15.6549349,19.1900000,0.5539605,-0.2873921,0.2451770,0.7419042,-1.4999397,-0.3033530,16.3771190,0.0680215,0.3771666,0.0445899,38.9940821,-3.4889810,-37.3962101,19.1900000,-0.4078173,-0.2797883,-0.1188360,0.8609771,-36.8910859,-25.3905363,-34.5010619,0.7063106,-19.0857926,-1.5567269,12.5015332,-7.8729941,-40.8597632,19.1900000,-0.2596361,0.5668645,-0.1581446,-0.7656657,-42.8190270,-13.6679758,-10.2549951,0.7502406,-2.0776277,-6.9432461,35.6648336,-7.8537745,-20.0148953,19.1900000,-0.2068447,0.6808774,-0.3017973,-0.6344601,2.1013275,7.9799306,-19.5563879,-1.1136284,0.1860847,1.2559693,38.9985018,-14.9620833,3.8941617,19.1900000,0.1465150,0.3951331,-0.1831851,-0.8881703,-3.6808184,40.8079616,35.0699326,1.6406269,4.1529767,9.2202865,24.6604951,-21.6807080,-31.0229870
2,19.2000000,0.4997118,0.4617041,0.5397454,-0.4957744,-29.5780393,2.0970344,2.1677472,-0.1291054,-5.2638781,-0.5438703,44.7455784,6.6685109,-5.6548450,19.2000000,0.5100769,0.3782313,0.0887762,-0.7673861,89.1450964,34.8902852,26.2302433,6.5330664,-3.3749414,18.5986402,14.1931935,-10.9640179,-44.0874401,19.2000000,0.6385866,0.4332078,0.5847503,-0.2502104,-47.9252871,34.6192414,-1.5879980,1.4471253,6.2721775,9.6854658,42.0017512,0.8985686,1.4764915,19.2000000,0.3885554,0.5570882,0.2822986,-0.6774843,12.1646713,-18.0140373,-2.8001582,3.7618077,-1.7734907,0.0154988,39.3885544,0.6300485,-23.3923321,19.2000000,0.7627806,-0.3356039,0.5242967,-0.1750681,-8.7505741,-75.2243904,14.9531412,-3.0126934,6.0344714,-10.2364400,25.9385246,35.7012260,-12.5152934,19.2000000,0.5539142,-0.2864774,0.2461886,0.7419575,-0.8051198,1.6991362,14.3758120,0.2491353,-0.0570996,0.1182744,38.7974818,-3.7159532,-37.2221974,19.2000000,-0.4632778,-0.2528045,-0.0522244,0.8477831,60.6793045,65.1015871,32.9155623,5.8540000,-10.6389902,13.6905197,11.0323409,-11.1689973,-40.5271979,19.2000000,-0.3005241,0.5733828,-0.1116622,-0.7539556,-32.8630083,-25.2517238,-9.8769357,-2.4657229,-1.3865554,-12.3968512,35.8468369,-3.0048862,-20.5951990,19.2000000,-0.1918173,0.6842940,-0.2952198,-0.6385868,-4.4606483,6.3509574,8.8308138,-3.1549224,0.4881623,0.9567003,38.7021280,-15.3797386,2.9013535,19.2000000,0.1955995,0.4012558,-0.2083707,-0.8702392,-14.5540192,49.6333717,42.6225861,1.4220714,3.5742316,11.0014102,22.6492496,-24.2545167,-30.0414741
3,19.2100000,0.5076066,0.4511618,0.5313061,-0.5064606,-42.0622868,-0.2344603,3.2046972,0.2112472,-3.6572946,-0.6475813,44.2852269,7.0474021,-6.6385619,19.2100000,0.5293166,0.3755921,0.0621096,-0.7582196,-9.8193551,30.3600924,5.7397013,2.2080089,-2.7603248,5.8384768,12.6625442,-12.9602702,-44.3785620,19.2100000,0.6443846,0.4568987,0.5760025,-0.2103168,-27.8680878,3.2677070,12.7861225,-1.6208108,2.8362260,8.9624820,41.7423176,-2.5711880,2.1058747,19.2100000,0.3766704,0.5646415,0.2744403,-0.6811622,-17.7067405,-26.1938283,-22.0437256,3.3044440,0.7216572,-0.6328076,39.0882576,0.3297525,-23.4110042,19.2100000,0.7300399,-0.3699571,0.5277928,-0.2271745,-25.7502866,-87.9644602,23.2337635,-2.0332864,6.3670527,-12.4473462,21.5231296,38.4369961,-10.0978710,19.2100000,0.5535079,-0.2843237,0.2495296,0.7419730,-10.6855706,1.3491249,25.6043308,0.7132070,0.0365837,0.3622103,38.5990400,-4.1299412,-37.0830213,19.2100000,-0.4830242,-0.2780418,-0.0557502,0.8284156,17.4359794,23.0837277,2.3659817,0.5349840,5.4149693,5.1876266,11.6457982,-11.7336608,-40.1074555,19.2100000,-0.3215594,0.5818860,-0.0708786,-0.7436292,-21.7233121,5.9878580,3.5548822,-4.0328901,-0.4594948,-8.7063524,35.8594957,0.3561378,-20.8253787,19.2100000,-0.1772231,0.6879528,-0.2792065,-0.6460314,-57.5514799,-25.3674614,17.2596864,-4.5078740,-0.3221427,-0.2784852,38.5863763,-15.3115233,3.8346846,19.2100000,0.2510772,0.3974349,-0.2338932,-0.8510580,-28.5399318,58.3425989,48.6425951,0.6312326,2.1967529,12.6065371,19.5318457,-26.7376313,-29.7504187
4,19.2200000,0.5139844,0.4417603,0.5281497,-0.5115915,-52.5742794,-13.0804083,10.2713967,-0.6620047,-2.3424832,-0.5923572,43.9262219,7.4181165,-7.9774304,19.2200000,0.5203867,0.3677519,0.0626548,-0.7681345,0.8117801,15.7765549,22.7885613,-0.1161109,-1.7512092,-2.5642939,12.6281562,-12.8411746,-44.4453362,19.2200000,0.6467398,0.4626207,0.5742777,-0.1947174,-35.0861876,11.5536062,2.4397156,-1.1188158,1.1552291,2.9737223,41.3203394,-3.8019042,2.4366368,19.2200000,0.3780037,0.5527189,0.2936892,-0.6821743,-57.1198482,-33.5858930,-13.6047233,-3.4926725,-0.3117592,-2.7620680,38.7684364,2.1176122,-22.7358677,19.2200000,0.6958930,-0.3970987,0.5238114,-0.2892527,-52.9399464,-99.5476884,29.0266074,0.2958666,6.4969871,-13.7577387,16.1142797,40.7899380,-9.0380891,19.2200000,0.5514248,-0.2808967,0.2555580,0.7427771,-21.7510211,-3.7727580,38.1767800,1.1180191,0.1835878,0.9150441,38.5495858,-4.7804566,-36.4780731,19.2200000,-0.4999841,-0.2787777,-0.0610081,0.8176655,26.8563390,-0.6909411,27.6965488,-1.8660220,1.0742342,3.5235816,11.2981523,-11.8423620,-40.7360982,19.2200000,-0.3164132,0.5878114,-0.0591433,-0.7422012,-64.5363956,4.2275311,7.3248696,-2.7183206,0.3616774,-0.8204029,35.9018810,1.3137571,-20.5138226,19.2200000,-0.1661421,0.7081163,-0.2852839,-0.6241643,-100.6327302,-28.7970332,-58.2085045,-0.1136526,6.4312472,0.3495631,37.9791500,-15.4896198,5.0808400,19.2200000,0.3077876,0.3822216,-0.2594988,-0.8317655,-41.2170761,64.1054712,52.9449728,-0.0190985,0.3188635,13.3626148,15.6157101,-28.8543951,-29.8436833
5,19.2300000,0.5177155,0.4397555,0.5236232,-0.5142027,-38.6876025,-10.0212967,10.6389733,0.2060628,-1.2239163,0.2985722,44.0323502,7.3050156,-6.8050544,19.2300000,0.5196275,0.3692819,0.0657480,-0.7676557,-3.0970119,3.4204169,11.7288658,-0.2637387,0.6162620,-0.2975444,12.7421939,-12.7811508,-44.2705317,19.2300000,0.6428472,0.4744339,0.5703104,-0.1908035,-40.4821380,7.4011152,-2.1326991,1.6768303,0.7364997,2.1272244,40.9815357,-4.6978422,2.7435419,19.2300000,0.3846988,0.5446591,0.3324566,-0.6669527,-87.5585551,-5.4397291,-2.8519422,-7.4118639,3.1772981,-2.7304652,39.1340782,4.3596788,-21.0635147,19.2300000,0.6661440,-0.4086629,0.5126311,-0.3556069,-74.1618510,-91.1444949,28.2719532,3.6654083,6.2804626,-13.0366424,11.1241172,42.4064441,-9.9383887,19.2300000,0.5438776,-0.2870173,0.2692372,0.7411677,-49.2703778,1.8192644,15.4289068,1.0176049,2.8603225,1.4029308,39.1345242,-5.7174333,-34.9325054,19.2300000,-0.4802805,-0.2670246,-0.0666475,0.8328185,-18.0820908,-7.1570979,11.9241986,-0.8171802,-1.9266365,-5.2375911,11.5029192,-10.7379826,-40.9081903,19.2300000,-0.3182676,0.5935504,-0.0379496,-0.7382164,-41.5941225,-28.0511105,20.9384414,-3.2573599,-0.0459515,-3.1318930,35.4731835,3.3082027,-20.7174478,19.2300000,-0.1759409,0.6979181,-0.2976243,-0.6271961,-19.2044004,27.6430244,-7.5068139,3.1027905,-1.8568904,1.1744296,38.0173879,-15.6049253,3.4399853,19.2300000,0.3580517,0.3620787,-0.2853395,-0.8119602,-49.1904636,61.0936603,55.7521875,0.2367870,-0.8116642,12.5938902,11.7254550,-30.4018056,-29.7811812
6,19.2400000,0.5009789,0.4603320,0.5378589,-0.4978177,-31.7989411,-8.8933058,2.8858644,0.4259726,6.8569259,0.8751908,44.3295744,6.8523476,-2.8266999,19.2400000,0.5160493,0.3775994,0.0712948,-0.7655252,-3.5759427,-0.2740989,15.1260059,0.2519221,2.0729570,-0.6510643,13.5255762,-12.5317978,-44.0006650,19.2400000,0.6378902,0.4994323,0.5568904,-0.1831301,-18.1671984,17.9429336,-6.3026822,3.4056027,0.5004041,4.9729287,40.4642228,-6.5874237,3.2973564,19.2400000,0.3820721,0.5564510,0.3277022,-0.6610555,-55.4871400,14.6106526,-1.8891742,1.5580487,2.0820994,1.3753510,39.2031010,3.6220078,-21.0400583,19.2400000,0.6469161,-0.4070014,0.4922539,-0.4165758,-63.5293513,-61.7221409,29.2906360,6.3764867,4.4785047,-10.9669827,6.9165891,43.3190756,-11.9768958,19.2400000,0.5379411,-0.2981406,0.2818765,0.7363947,-66.7200619,7.1297060,18.4008648,0.5815839,3.5833464,0.4912307,39.8872114,-6.1025040,-33.7453518,19.2400000,-0.4662174,-0.2654581,-0.0727211,0.8407645,-9.6052720,-3.9780035,17.2636634,-0.3101408,0.1219406,-3.4931872,11.9691201,-10.1737297,-40.5835450,19.2400000,-0.3372006,0.5912267,-0.0069222,-0.7325974,10.5725779,-35.4801452,18.4208327,-2.1566451,-1.7979356,-6.8652713,34.8451749,5.7590147,-21.1004731,19.2400000,-0.1859602,0.6781927,-0.2985457,-0.6452472,3.3758246,26.3773923,26.8595037,1.3933650,-5.5984603,0.6802303,38.0351979,-15.6678051,3.4774120,19.2400000,0.3994956,0.3440119,-0.3122094,-0.7903065,-49.5027186,54.2958299,54.6820831,1.2978580,-0.9176793,11.2474844,8.2723949,-31.5858624,-29.2260326
